DATA,DESCRICAO,DOCUMENTO,CREDITO,DEBITO,SALDO,BANCO,CONTA,SUBCONTA,FILE_PATH
2023-07-14,PAGAM. COPEL - ENERGIA LJ 6,,0.0,409.24,18823.17,INTER,Despesas administrativas,Energia,../data/raw/BANCO INTER-2023.xlsx
2023-07-14,PAGAM. COPEL - ENERGIA LJ 3,,0.0,126.57,18696.6,INTER,Despesas administrativas,Energia,../data/raw/BANCO INTER-2023.xlsx
2023-07-17,PIX ENVIADO - TAISE BOFF ANGELI,,0.0,200.0,18496.6,INTER,Outras Despesas ,Outras Despesas ,../data/raw/BANCO INTER-2023.xlsx
2023-07-17,PIX RECEBIDO MARCOS RODRIGO BECKER DA SILVA,,185.0,0.0,18681.6,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-07-18,PAGAMENTO BOLETO PACKPAR,,0.0,196.56,18485.04,INTER,Despesa com produtos,Materiais de Consumo,../data/raw/BANCO INTER-2023.xlsx
2023-07-18,PAGAMENTO BOLETO SPRINGER CARRIER,,0.0,712.29,17772.75,INTER,Outras Despesas ,Outras Despesas ,../data/raw/BANCO INTER-2023.xlsx
2023-07-18,PIX ENVIADO VIBRA ENERGIA AS - COMBUSTÍVEL,,0.0,181.75,17591,INTER,Despesas administrativas,Combustivel,../data/raw/BANCO INTER-2023.xlsx
2023-07-18,COMPRA CARTÃO IPM LTDA GUARATUBA - FERRY BOAT,,0.0,8.9,17582.1,INTER,Despesas administrativas,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-07-18,COMPRA CARTÃO IPM LTDA GUARATUBA - FERRY BOAT,,0.0,8.9,17573.2,INTER,Despesas administrativas,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-07-19,PIX RECEBIDO TAIS REGINA WEBER,,440.0,0.0,18013.2,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-07-19,PIX RECEBIDO ALESSANDRO RIBEIRO LIMA,,40.0,0.0,18053.2,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-07-19,PIX RECEBIDO PAULO EDUARDO DE ANDRADE BALTAR,,240.0,0.0,18293.2,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-07-19,PAGTO CARTÃO INTER,,0.0,2695.34,15597.86,INTER,Outras Despesas ,Pgto fatura Cartão Credito,../data/raw/BANCO INTER-2023.xlsx
2023-07-19,PAGTO EMBALATEC IND EMBALAGENS,,0.0,1114.6,14483.26,INTER,Despesa com produtos,Materiais de Consumo,../data/raw/BANCO INTER-2023.xlsx
2023-07-20,PIX RECEBIDO MARILIA CLAUDIA OLIVEIRA PAES DE LIMA,,480.0,0.0,14963.26,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-07-20,PIX RECEBIDO CLAUDIA FARIA BRINCK,,580.0,0.0,15543.26,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-07-20,PIX RECEBIDO  EVANDRO HENRIQUE HARENZA,,395.0,0.0,15938.26,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-07-21,PIX ENVIADO VIBRA ENERGIA AS,,0.0,40.0,15898.26,INTER,Despesas administrativas,Energia,../data/raw/BANCO INTER-2023.xlsx
2023-07-21,PIX RECEBIDO MARIA DE LOURDES VITORIANO,,545.0,0.0,16443.26,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-07-24,PIX RECEBIDO FABRIZIA BORGES GUIMARAES,,240.0,0.0,16683.26,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-07-24,PIX RECEBIDO PEDRO DA SILVA PINTO,,40.0,0.0,16723.26,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-07-24,PIX ENVIADO EDRIC PAGTO AT. PANASONIC,,0.0,35.0,16688.26,INTER,Despesa com serviços,Mão de obra,../data/raw/BANCO INTER-2023.xlsx
2023-07-24,COMPRA CARTÃO - CARREFOUR,,0.0,59.98,16628.28,INTER,Outras Despesas ,Outras Despesas ,../data/raw/BANCO INTER-2023.xlsx
2023-07-24,PIX ENVIADO NUCLEO DE INFORMACAO E COORDENACAO DO,,0.0,76.0,16552.28,INTER,Outras Despesas ,Outras Despesas ,../data/raw/BANCO INTER-2023.xlsx
2023-07-25,PIX RECEBIDO TATYANA FERNANDES RODRIGUES,,40.0,0.0,16592.28,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-07-25,PIX ENVIADO MAGAZINE LUIZA MARKETPLACE,,0.0,465.67,16126.61,INTER,Outras Despesas ,Outras Despesas ,../data/raw/BANCO INTER-2023.xlsx
2023-07-25,PIX RECEBIDO WERICA NELI DE CASTRO PAVIN,,730.0,0.0,16856.61,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-07-27,PIX RECEBIDO ENPROL ENGENHARIA E PROJETOS LTD,,380.0,0.0,17236.61,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-07-27,PIX ENVIADO ROBSON P/ ALIMENTAÇÃO HORA EXTRAS,,0.0,45.0,17191.61,INTER,Despesa com pessoal,Alimentação (VR VA),../data/raw/BANCO INTER-2023.xlsx
2023-07-28,PIX RECEBIDO MONTEMOR INVESTIMENTOS E PARTICIPACOE - NFS-e 2343,,1400.0,0.0,18591.61,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-07-28,PIX RECEBIDO CAROLINA GASPARINI BARBOSA HELLER,,340.0,0.0,18931.61,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-07-28,PIX RECEBIDO VIVIANNE CARVALHO DA CUNHA TRAJANO,,180.0,0.0,19111.61,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-07-28,PIX RECEBIDO TAMARYS DANIELLA CAILLET DE OLIVEIRA,,435.0,0.0,19546.61,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-07-31,COMPRA CARTÃO - SUPER PRO,,0.0,25.49,19521.12,INTER,Outras Despesas ,Outras Despesas ,../data/raw/BANCO INTER-2023.xlsx
2023-07-31,PIX ENVIADO DETRAN - LICENCIAMENTO ANUAL-2023 MOTO,,0.0,90.94,19430.18,INTER,Despesas tributárias ,IPVA,../data/raw/BANCO INTER-2023.xlsx
2023-07-31,PIX ENVIADO DEPARTAMENTO DE TRANSITO DETRAN - MULTA SPIN,,0.0,394.36,19035.82,INTER,Despesas administrativas,Multas veiculos,../data/raw/BANCO INTER-2023.xlsx
2023-07-31,PIX ENVIADO MATHEUS LAURENTINO DA ROSA - VT ESTAGIÁRIO,,0.0,276.0,18759.82,INTER,Despesa com pessoal,Transporte (VT),../data/raw/BANCO INTER-2023.xlsx
2023-07-31,PIX ENVIADO MATHEUS LAURENTINO DA ROSA - SERVIÇO PRESTADO,,0.0,120.0,18639.82,INTER,Despesa com pessoal,Salário,../data/raw/BANCO INTER-2023.xlsx
2023-07-31,PAGAMENTO BOLETO - VR BENEFÍCIOS,,0.0,1100.0,17539.82,INTER,Despesa com pessoal,Alimentação (VR VA),../data/raw/BANCO INTER-2023.xlsx
2023-07-31,PIX RECEBIDO PAMELA SABRINNE DOS SANTOS PEREIRA,,220.0,0.0,17759.82,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-08-01,PIX RECEBIDO FRANK,,389.0,0.0,18148.82,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-08-01,COMPRA CARTÃO PANIFICADORA COLONIAL PONTA GROSSA - AT. MIDEA,,0.0,64.8,18084.02,INTER,Despesa com pessoal,Alimentação (VR VA),../data/raw/BANCO INTER-2023.xlsx
2023-08-02,PIX RECEBIDO JANAINA RIGO VICENZI,,470.0,0.0,18554.02,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-08-02,PAGTO SELETROAR - PARCELA 2 DE 5,,0.0,92.79,18461.23,INTER,Outras Despesas ,Outras Despesas ,../data/raw/BANCO INTER-2023.xlsx
2023-08-02,PIX ENVIADO GOVERNO DO PARANA SECRETARIA DE ESTAD - GRPR,,0.0,66.35,18394.88,INTER,Despesas tributárias ,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-08-02,PAGTO SANEPAR - CONTA DE ÁGUA,,0.0,204.88,18190,INTER,Despesas administrativas,Água,../data/raw/BANCO INTER-2023.xlsx
2023-08-03,PIX ENVIADO LUIZ GUILHERME - AUXÍLIO COMBUSTÍVEL,,0.0,200.0,17990,INTER,Despesas administrativas,Combustivel,../data/raw/BANCO INTER-2023.xlsx
2023-08-04,PIX ENVIADO TATYANA CHAVIER - PAGTO DE SALÁRIO,,0.0,937.1,17052.9,INTER,Despesa com pessoal,Salário,../data/raw/BANCO INTER-2023.xlsx
2023-08-04,PIX ENVIADO CLAUDIO VINICIUS GALINDO - PAGTO PRO-LABORE,,0.0,1335.0,15717.9,INTER,Despesa com pessoal,Pró labore,../data/raw/BANCO INTER-2023.xlsx
2023-08-04,PIX ENVIADO SILVIA CRISTINA ARRUDA - PAGTO HONORÁRIOS CONTABILIDADE,,0.0,523.0,15194.9,INTER,Despesas administrativas,Contabilidade,../data/raw/BANCO INTER-2023.xlsx
2023-08-04,PIX ENVIADO GABRIEL SANTOS - PAGTO QUITAÇÃO DE RESCISÃO DE TRABALHO,,0.0,5662.6,9532.3,INTER,Despesa com pessoal,Aviso prévio / Multa rescisória,../data/raw/BANCO INTER-2023.xlsx
2023-08-07,PIX RECEBIDO IDALMA BORGES GREIN,,40.0,0.0,9572.3,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-08-07,COMPRA CARTÁO NO ESTABELECIMENTO IPM LTDA GUARATUBA -FERRY BOAT,,0.0,8.9,9563.4,INTER,Despesas administrativas,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-08-07,COMPRA CARTÃO - SUBWAY - LANCHE ATEND ON-SITE GUARATUBA,,0.0,35.0,9528.4,INTER,Despesa com pessoal,Alimentação (VR VA),../data/raw/BANCO INTER-2023.xlsx
2023-08-07,COMPRA CARTÃO NO ESTABELECIMENTO IPM LTDA GUARATUBA -FERRY BOAT,,0.0,8.9,9519.5,INTER,Despesas administrativas,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-08-07,COMPRA CARTÃO - LANCHE AT. ON-SITE MATINHOS,,0.0,39.8,9479.7,INTER,Despesa com pessoal,Alimentação (VR VA),../data/raw/BANCO INTER-2023.xlsx
2023-08-07,PIX RECEBIDO FABIANO DA PIEVE SCHERER,,350.0,0.0,9829.7,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-08-07,PIX ENVIADO LARYSSA - PAGTO DE SERVIÇOS PRESTADOS DE TERCEIROS,,0.0,1350.0,8479.7,INTER,Despesa com pessoal,Salário,../data/raw/BANCO INTER-2023.xlsx
2023-08-08,PIX RECEBIDO SIMONE PRESTES DOS SANTOS,,385.0,0.0,8864.7,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-08-15,PIX RECEBIDO CAMILA MAKINO REZENDE MONTEMEZZO,,20.0,0.0,8884.7,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-08-15,PIX ENVIADO ROBSON -PAGTO DE ESTAR E ALIMENTAÇÃO HORA EXTRAS,,0.0,45.0,8839.7,INTER,Despesa com pessoal,Salário,../data/raw/BANCO INTER-2023.xlsx
2023-08-16,PIX RECEBIDO LANTERI MARKETING CULTURAL LTDA - ME,,40.0,0.0,8879.7,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-08-17,PIX RECEBIDO RICARDO LIBERAL DA SILVA,,260.0,0.0,9139.7,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-08-17,PIX RECEBIDO RODRIGO CANDIDO FERREIRA,,470.0,0.0,9609.7,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-08-18,PIX ENVIADO LUIZ GUILHERME KRAUSE - ADIANTAMENTO SALÁRIO,,0.0,800.0,8809.7,INTER,Despesa com pessoal,Salário,../data/raw/BANCO INTER-2023.xlsx
2023-08-18,PIX ENVIADO BRENDA RIBEIRO DE MELLO - ADIANTAMENTO SALÁRIO,,0.0,561.32,8248.38,INTER,Despesa com pessoal,Salário,../data/raw/BANCO INTER-2023.xlsx
2023-08-18,PIX ENVIADO PAGTO CARTÃO INTER,,0.0,3570.11,4678.27,INTER,Outras Despesas ,Pgto fatura Cartão Credito,../data/raw/BANCO INTER-2023.xlsx
2023-08-18,OIX RECEBIDO BIANCA SCHASTAI,,260.0,0.0,4938.27,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-08-21,PIX RECEBIDO INUSITTA AMBIENTES PLANEJADOS LTDA,,890.0,0.0,5828.27,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-08-21,PIX RECEBIDO FRESNOMAQ IND. DE MÁQ. (WAP) NFS-e 2345,,3955.0,0.0,9783.27,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-08-21,PIX RECEBIDO JONAS FERNANDES,,400.0,0.0,10183.27,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-08-21,PIX RECEBIDO FRANCISCO IGLESIAS,,430.0,0.0,10613.27,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-08-22,PIX RECEBIDO RICARDO COSTANARO,,460.0,0.0,11073.27,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-08-22,PIX RECEBIDO HELIETE SCHUTZ MILLACK,,90.0,0.0,11163.27,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-08-22,PIX RECEBIDO LEOVALDIR MILLACK,,90.0,0.0,11253.27,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-08-22,PIX RECEBIDO MARIA CECILIA MELGES DE CARVALHO,,460.0,0.0,11713.27,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-08-22,PIX RECEBIDO RODRIGO FELIX DI GESU,,550.0,0.0,12263.27,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-08-22,PIX RECEBIDO AUGUSTO CESAR VICTORIO,,260.0,0.0,12523.27,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-08-23,PIX RECEBIDO SANTUZA MARIA M L CANCADO,,560.0,0.0,13083.27,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-08-23,PIX RECEBIDO ADRIANA M A CORSETTI,,260.0,0.0,13343.27,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-08-23,PIX RECEBIDO ALINE DA SILVA MARQUES,,260.0,0.0,13603.27,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-08-24,PIX RECEBIDO MAYARA DE ASSIS GARCIA,,510.0,0.0,14113.27,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-08-25,PIX RECEBIDO GABRIEL RIBEIRO MIRANDA,,260.0,0.0,14373.27,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-08-28,PIX RECEBIDO FERNANDA VICCARI,,35.0,0.0,14408.27,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-08-28,PIX RECEBIDO FABRICIO BORGES DE CAMPOS,,40.0,0.0,14448.27,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-08-29,PIX RECEBIDO SHEYLA ROSANE DE ALMEIDA SANTOS,,490.0,0.0,14938.27,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-08-30,PIX RECEBIDO LUIZ AUGUSTO DA SILVA VINHAL,,480.0,0.0,15418.27,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-08-30,PIX RECEBIDO CLEIDE WIEZBICKI,,365.0,0.0,15783.27,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-08-30,PIX RECEBIDO IDA MARCILIA DE ALCANTARA NAKATANI,,1000.0,0.0,16783.27,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-08-30,PIX RECEBIDO ROSELI SCHERER,,160.0,0.0,16943.27,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-08-31,PIX ENVIADO MATHEUS LAURENTINO DA ROSA - SERVIÇO PRESTADO,,0.0,220.0,16723.27,INTER,Despesa com pessoal,Salário,../data/raw/BANCO INTER-2023.xlsx
2023-08-31,PIX ENVIADO MATHEUS LAURENTINO DA ROSA - VT ESTAGIÁRIO,,0.0,228.0,16495.27,INTER,Despesa com pessoal,Transporte (VT),../data/raw/BANCO INTER-2023.xlsx
2023-08-31,PIX ENVIADO LUIZ GUILHERME KRAUSE,,0.0,200.0,16295.27,INTER,Despesa com pessoal,Salário,../data/raw/BANCO INTER-2023.xlsx
2023-09-01,PIX RECEBIDO CELIO PERON,,220.0,0.0,16515.27,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-09-04,PIX ENVIADO LARYSSA - PAGTO DE SERVIÇOS PRESTADOS - TERCEIRO,,0.0,1700.0,14815.27,INTER,Despesa com pessoal,Salário,../data/raw/BANCO INTER-2023.xlsx
2023-09-04,PIX ENVIADO GOVERNO DO PARANA SECRETARIA DE ESTADO - GRPR,,0.0,89.7,14725.57,INTER,Despesas tributárias ,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-09-04,PIX RECEBIDO APARECIDA REGINA LOPES,,40.0,0.0,14765.57,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-09-06,PIX RECEBIDO MONTEMOR INVESTIMENTOS E PARTICIPACOE - NFS-e 2356,,700.0,0.0,15465.57,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-09-06,PIX ENVIADO TATYANA CHAVIER - PAGAMENTO DE SALÁRIO,,0.0,1674.86,13790.71,INTER,Despesa com pessoal,Salário,../data/raw/BANCO INTER-2023.xlsx
2023-09-06,PIX ENVIADO ELISABETE - PAGTO PRO-LABORE,,0.0,1335.0,12455.71,INTER,Despesa com pessoal,Pró labore,../data/raw/BANCO INTER-2023.xlsx
2023-09-06,PIX ENVIADO SILVIA - PAGTO HONORÁRIOS CONTABILIDADE,,0.0,523.0,11932.71,INTER,Despesas administrativas,Contabilidade,../data/raw/BANCO INTER-2023.xlsx
2023-09-06,PIX ENVIADO THIAGO IANUCH MARIN - PAGAMENTO DE SALÁRIO,,0.0,1603.3,10329.41,INTER,Despesa com pessoal,Salário,../data/raw/BANCO INTER-2023.xlsx
2023-09-06,PIX ENVIADO CLAUDIO - PAGTO PRO-LABORE,,0.0,1335.0,8994.41,INTER,Despesa com pessoal,Pró labore,../data/raw/BANCO INTER-2023.xlsx
2023-09-06,PIX ENVIADO RENAN CRUZ - VT ESTAGIÁRIO,,0.0,216.0,8778.41,INTER,Despesa com pessoal,Transporte (VT),../data/raw/BANCO INTER-2023.xlsx
2023-09-06,PAGAMENTO CIEE - ESTAGIÁRIO,,0.0,500.19,8278.22,INTER,Despesa com pessoal,Salário,../data/raw/BANCO INTER-2023.xlsx
2023-09-06,PIX RECEBIDO NATHALY GONÇALVES LEODORO DOS SANTOS,,565.0,0.0,8843.22,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-09-06,PIX RECEBIDO FABIANO NOVAK,,200.0,0.0,9043.22,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-09-06,PIX RECEBIDO JOSÉ PAULO DE OLIVEIRA SPADA,,420.0,0.0,9463.22,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-09-11,PIX RECEBIDO FRESNOMAQ INDUSTRIA DE MAQUINAS S/A - NFS-e 2350,,1454.0,0.0,10917.22,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-09-11,PIX RECEBIDO EVA ELAINE BATISTA,,290.0,0.0,11207.22,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-09-11,PIX RECEBIDO FRANCISCO IGLESIAS,,205.0,0.0,11412.22,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-09-11,PIX ENVIADO Munhoz Munhoz Pizzaria Ltda Me - ATEND. ON-SITE PANASONIC,,0.0,75.5,11336.72,INTER,Despesa com pessoal,Alimentação (VR VA),../data/raw/BANCO INTER-2023.xlsx
2023-09-12,PIX RECEBIDO JULIA THIEMI MORIGAKI,,180.0,0.0,11516.72,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-09-12,PIX RECEBIDO RAFAEL CRISTIANO QUEQUI (DIFERENÇA VENDA MOTO XRE300),,1000.0,0.0,12516.72,INTER,Receita de vendas,Outras vendas,../data/raw/BANCO INTER-2023.xlsx
2023-09-12,PIX ENVIADO NILTON WILMAR VOI - PAGTO DESPACHANTE REF. VENDA DA MOTO XRE300,,0.0,70.0,12446.72,INTER,Despesas administrativas,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-09-12,COMPRA CARTÃO NO ESTABELECIMENTO CID ROCHA JUNIOR - CARTÓRIO VENDA MOTO XRE300,,0.0,23.69,12423.03,INTER,Despesas administrativas,Cartório,../data/raw/BANCO INTER-2023.xlsx
2023-09-12,COMPRA CARTÃO NO ESTABELECIMENTO PEDRO IGUAÇU - ,,0.0,31.0,12392.03,INTER,Despesa com pessoal,Alimentação (VR VA),../data/raw/BANCO INTER-2023.xlsx
2023-09-12,PIX ENVIADO DETRAN - MULTA DA MOTO,,0.0,262.92,12129.11,INTER,Despesas administrativas,Multas veiculos,../data/raw/BANCO INTER-2023.xlsx
2023-09-13,PIX RECEBIDO JACKSON LUIZ PEDRINI,,115.0,0.0,12244.11,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-09-13,PIX RECEBIDO MARCELO JACINTO DE LIMA,,40.0,0.0,12284.11,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-09-14,COMPRA CARTÃO NO ESTABELECIMENTO PAG*RECARGADECELULAR LUIZ,,0.0,12.0,12272.11,INTER,Despesas administrativas,"Telefonia (Celular, Fixo, Internet)",../data/raw/BANCO INTER-2023.xlsx
2023-09-14,COMPRA CARTÃO NO ESTABELECIMENTO PAG*RECARGADECELULAR ECEEL,,0.0,15.0,12257.11,INTER,Despesas administrativas,"Telefonia (Celular, Fixo, Internet)",../data/raw/BANCO INTER-2023.xlsx
2023-09-14,PIX RECEBIDO PAULO HENRIQUE UYARA DE CASTRO,,40.0,0.0,12297.11,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-09-14,PIX RECEBIDO CHRISTINA ROCHA MACHADO,,260.0,0.0,12557.11,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-09-14,PIX RECEBIDO MARYLENE GALIANO,,225.0,0.0,12782.11,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-09-15,PIX RECEBIDO ALEXANDRE M SANCHES,,670.0,0.0,13452.11,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-09-15,PIX RECEBIDO RAFAEL MAURICIO MIOLA,,220.0,0.0,13672.11,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-09-18,PIX RECEBIDO RANULFO EGYDYO SOTOMAIOR,,145.0,0.0,13817.11,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-09-18,PIX RECEBIDO CLAUDIA REGINA PAIVA,,650.0,0.0,14467.11,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-09-18,PIX RECEBIDO LITORAL SUL CONVENIENCIA LTDA,,380.0,0.0,14847.11,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-09-19,PIX RECEBIDO REBECA N C MILANEZI,,380.0,0.0,15227.11,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-09-19,PIX RECEBIDO INUSITTA AMBIENTES PLANEJADOS LTDA,,890.0,0.0,16117.11,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-09-19,PIX ENVIADO DETRAN - MULTA DA SPIN,,0.0,104.13,16012.98,INTER,Despesas administrativas,Multas veiculos,../data/raw/BANCO INTER-2023.xlsx
2023-09-20,PIX RECEBIDO ANDRE LUIZ OLIVEIRA NASCIMENTO,,60.0,0.0,16072.98,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-09-20,PIX RECEBIDO SILVIE R BALZAN,,460.0,0.0,16532.98,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-09-20,PIX RECEBIDO MARISA LOPES DE LIMA,,360.0,0.0,16892.98,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-09-20,PIX RECEBIDO PEDRO NUNES ARRECHI,,140.0,0.0,17032.98,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-09-20,PIX RECEBIDO MARCELO RODRIGUES GOMES,,40.0,0.0,17072.98,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-09-20,PIX ENVIADO PAGTO CARTÃO INTER,,0.0,4491.84,12581.14,INTER,Outras Despesas ,Pgto fatura Cartão Credito,../data/raw/BANCO INTER-2023.xlsx
2023-09-20,PIX RECEBIDO THIAGO ANTONIO SOARES PINTO,,40.0,0.0,12621.14,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-09-20,PIX ENVIADO WILLIAN LUCIANO PECANHA - INSTALAÇÃO DE CÂMERAS,,0.0,600.0,12021.14,INTER,Despesas administrativas,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-09-20,PIX RECEBIDO GABRIEL LUAN RODRIGUES DE SOUZA,,592.0,0.0,12613.14,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-09-21,PIX RECEBIDO GUILHERME BARRETO MOTA,,40.0,0.0,12653.14,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-09-21,PIX RECEBIDO MARILI TEREZINHA P HENEQUIM,,20.0,0.0,12673.14,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-09-21,PIX RECEBIDO MARILI TEREZINHA P HENEQUIM,,15.0,0.0,12688.14,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-09-24,PIX ENVIADO BRUCE COSTA - CONSERTO PNEU CARRO (FIESTA),,0.0,40.0,12648.14,INTER,Despesas administrativas,Peças/acessórios veiculos,../data/raw/BANCO INTER-2023.xlsx
2023-09-25,PIX RECEBIDO ATELIE DESIGN COMERCIO LTDA,,340.0,0.0,12988.14,INTER,Receita com serviços,Outras,../data/raw/BANCO INTER-2023.xlsx
2023-09-25,PIX ENVIADO LUIZ GUILHERME - ALIMENTAÇÃO HORA EXTRAS,,0.0,30.0,12958.14,INTER,Despesa com pessoal,Alimentação (VR VA),../data/raw/BANCO INTER-2023.xlsx
